glorifieth 1
glorify 25
glorifying 3
glorious 50
gloriously 4
glory 452
glorying 4
glutton 2
gluttonous 2
gnash 2
gnashed 2
gnasheth 3
gnashing 7
gnat 1
gnaw 1
gnawed 1
goad 1
goads 3
goat 38
goath 2
goats 106
goatskins 1
gob 2
goblet 1
god 5110
goddess 6
godhead 3
godliness 20
godly 15
gods 279
goest 52
goeth 136
gog 11
goings 30
golan 4
gold 477
golden 66
goldsmith 4
goldsmiths 2
golgotha 4
goliath 6
gomer 6
gomorrah 23
gomorrha 6
goodlier 1
goodliest 2
goodliness 1
goodly 33
goodman 6
goodness 54
goods 52
gopher 1
gore 1
gored 2
gorgeous 1
gorgeously 2
goshen 19
gospel 122
gotten 25
gourd 6
gourds 1
govern 3
government 4
governments 1
governor 65
governors 22
gozan 5
grace 179
gracious 33
graciously 5
graff 1
graffed 5
grain 9
grandmother 1
grant 22
granted 16
grape 9
grapegatherer 1
grapegatherers 2
grapegleanings 1
grapes 46
grass 71
grasshopper 3
grasshoppers 7
grate 6
grave 77
graveclothes 1
graved 2
gravel 4
graven 55
graves 24
graveth 1
graving 3
gravings 1
gravity 3
gray 6
grayheaded 3
grease 1
greatest 26
greatly 96
greatness 35
greaves 1
grecia 4
grecians 4
greece 3
greedily 3
greediness 2
greedy 6
greek 16
greeks 16
green 43
greenish 2
greenness 1
greet 16
greeteth 1
greeting 5
greetings 3
grew 29
greyhound 1
grief 27
griefs 1
grievance 1
grieve 5
grieved 42
grieveth 2
grieving 1
grievous 42
grievously 7
grievousness 2
grind 7
grinders 1
grinding 3
grisled 5
groan 8
groaned 1
groaneth 1
groaning 10
groanings 3
grope 5
gropeth 1
gross 4
ground 241
grounded 3
grove 19
groves 27
grow 42
groweth 14
grown 23
growth 2
grudge 3
grudging 2
grudgingly 1
guard 54
gudgodah 2
guest 1
guestchamber 2
guests 8
guide 23
guided 5
guides 2
guiding 1
guile 17
guilt 2
guiltiness 1
guiltless 13
guilty 35
gulf 1
guni 4
gunites 2
gur 1
gurbaal 1
gush 1
gushed 5
gutter 1
gutters 2
ha 2
haahashtari 1
habaiah 2
habakkuk 7
habaziniah 1
habergeon 4
habergeons 2
habitable 1
habitation 70
habitations 24
habor 3
hachaliah 2
hachilah 3
hachmoni 1
hachmonite 1
hadad 14
hadadezer 10
hadadrimmon 1
hadar 2
hadarezer 12
hadashah 1
hadassah 1
hadattah 1
hadid 3
hadlai 1
hadoram 4
hadrach 1
hadst 22
haft 1
hagab 1
hagaba 1
hagabah 1
hagar 13
hagarenes 2
hagarites 3
hagerite 1
haggai 15
haggeri 2
haggi 2
haggiah 1
haggites 1
haggith 6
hai 3
hail 41
hailstones 6
hair 68
hairs 16
hairy 5
hakkatan 1
hakkoz 1
hakupha 2
halah 3
halak 2
hale 1
halhul 1
hali 1
haling 1
hall 9
hallohesh 1
hallow 15
hallowed 23
halohesh 1
halt 6
halted 2
halteth 2
halting 1
ham 20
haman 54
hamath 38
hamathite 3
hamathzobah 1
hammath 1
hammedatha 5
hammelech 2
hammer 7
hammers 4
hammoleketh 1
hammon 2
hammothdor 1
hamonah 1
hamongog 4
hamor 13
hamuel 1
hamul 5
hamulites 2
hamutal 3
hanameel 4
hanan 15
hananeel 5
hanani 11
hananiah 30
hand 1635
handbreadth 3
handed 1
handful 9
handfuls 6
handkerchiefs 1
handle 11
handled 4
handles 1
handleth 3
handling 2
handmaid 52
handmaiden 1
handmaidens 4
handmaids 11
hands 532
handstaves 1
handwriting 1
handywork 2
hanes 2
hang 19
hanged 32
hangeth 2
hanging 18
hangings 18
haniel 1
hannah 13
hannathon 1
hanniel 1
hanoch 5
hanochites 1
hanun 11
hap 1
hapharaim 1
haply 6
happen 4
happened 13
happeneth 6
happier 1
happy 28
hara 1
haradah 3
haran 24
hararite 7
harbona 1
harbonah 1
hard 46
harden 12
hardened 35
hardeneth 5
harder 3
hardhearted 2
hardness 7
hare 2
hareph 1
hareth 2
harhaiah 1
harhas 1
harhur 4
harim 11
hariph 2
harlot 47
harlots 8
harm 22
harmless 3
harnepher 1
harness 5
harnessed 1
harod 1
harodite 3
haroeh 1
harorite 1
harosheth 3
harp 34
harped 2
harpers 2
harping 1
harps 23
harrow 1
harrows 2
harsha 4
hart 11
harts 2
harum 2
harumaph 1
haruphite 2
haruz 1
harvest 73
harvestman 2
hasadiah 1
hasenuah 2
hashabiah 16
hashabnah 1
hashabniah 3
hashbadana 1
hashem 1
hashmonah 3
hashub 5
hashubah 1
hashum 5
hashupha 1
hasrah 1
hassenaah 1
hasshub 1
haste 59
hasted 24
hasten 8
hastened 6
hasteneth 1
hasteth 9
hastily 8
hasting 2
hasty 9
hasupha 1
hatach 4
hatch 2
hatcheth 1
hate 91
hated 63
hateful 4
hatefully 1
haters 2
hatest 6
hateth 33
hathath 2
hating 3
hatipha 4
hatita 2
hatred 21
hats 1
hattil 2
hattush 7
haughtily 1
haughtiness 5
haughty 10
haunt 4
hauran 3
havens 1
havilah 7
havock 1
havothjair 3
hawk 5
hay 3
hazael 23
hazaiah 1
hazaraddar 1
hazarded 1
hazarenan 4
hazargaddah 1
hazarhatticon 1
hazarmaveth 2
hazarshual 5
hazarsusah 2
hazarsusim 1
hazazontamar 1
hazel 1
hazelelponi 2
hazerim 1
hazeroth 8
hazezontamar 2
haziel 1
hazo 1
hazor 21
head 408
headbands 1
headlong 5
heads 121
headstone 1
heady 1
heal 40
healed 97
healer 1
healeth 4
healing 15
healings 1
health 19
heap 42
heaped 2
heapeth 2
heaps 26
hear 578
heard 660
heardest 12
hearer 2
hearers 6
hearest 11
heareth 52
hearing 42
hearken 157
hearkened 83
hearkenedst 1
hearkeneth 2
hearkening 1
heart 930
hearted 8
hearth 10
heartily 1
hearts 132
hearty 1
heat 37
heated 3
heath 2
heathen 163
heave 29
heaved 3
heaven 678
heavenly 25
heavens 149
heavier 3
heavily 3
heaviness 17
heavy 44
heber 15
heberites 1
hebrew 26
hebrewess 1
hebrews 37
hebron 83
hebronites 6
hedge 9
hedged 3
hedges 6
heed 81
heel 7
heels 4
hegai 3
hege 1
heifer 21
height 65
heights 3
heinous 1
heir 20
heirs 12
helah 2
helam 2
helbah 1
helbon 1
held 53
heldai 2
heleb 1
heled 1
helek 2
helekites 2
helem 2
heleph 1
helez 5
heli 2
helkai 2
helkath 2
helkathhazzurim 1
hell 65
helm 1
helmet 9
helmets 2
helon 8
help 134
helped 24
helper 12
helpers 8
helpeth 4
helping 3
helps 2
helve 1
hem 7
hemam 1
heman 18
hemath 3
hemdan 1
hemlock 3
hems 1
hen 3
hena 3
henadad 4
henceforward 2
henoch 2
hepher 10
hepherites 2
hephzibah 3
herald 1
herb 21
herbs 21
herd 22
herdman 1
herdmen 8
herds 35
hereof 2
heres 1
heresh 1
heresies 4
heresy 1
heretick 1
heretofore 12
hereunto 2
herewith 3
heritage 33
heritages 2
hermas 1
hermes 1
hermogenes 2
hermon 16
hermonites 1
herod 46
herodians 3
herodias 6
herodion 1
heron 2
hesed 1
heshbon 41
heshmon 1
heth 19
hethlon 2
hew 12
hewed 13
hewer 1
hewers 9
heweth 3
hewn 17
hezeki 1
hezekiah 130
hezion 1
hezir 3
hezrai 1
hezro 1
hezron 19
hezronites 2
hid 135
hiddai 1
hiddekel 3
hidden 18
hide 83
hidest 6
hideth 16
hiding 6
hiel 1
hierapolis 2
higgaion 1
highly 6
highminded 3
highness 3
highway 16
highways 11
hilen 1
hilkiah 37
hill 84
hillel 2
hills 73
hin 24
hind 3
hinder 16
hindered 8
hindereth 2
hindermost 3
hinds 7
hinges 2
hinnom 14
hip 1
hirah 3
hiram 23
hire 26
hired 34
hireling 10
hires 1
hirest 1
hiss 12
hissing 8
hit 2
hitherto 23
hittite 31
hittites 23
hivite 10
hivites 16
hizkiah 1
hizkijah 1
ho 4
hoar 4
hoarfrost 1
hoary 5
hobab 2
hobah 1
hod 1
hodaiah 1
hodaviah 3
hodesh 1
hodevah 1
hodiah 1
hodijah 5
hoglah 4
hoham 1
hoised 1
hold 188
holden 12
holdest 6
holdeth 9
holding 9
holds 26
hole 13
holes 12
holier 1
holiest 3
holily 1
holiness 57
hollow 11
holon 3
holpen 5
holy 640
holyday 3
homam 1
home 57
homeborn 2
homer 13
homers 1
honest 7
honestly 4
honesty 2
honey 70
honeycomb 11
honour 163
honourable 32
honoured 12
honourest 1
honoureth 9
honours 1
hoods 1
hoof 12
hoofs 7
hook 5
hooks 18
hope 144
hoped 11
hopeth 1
hophni 5
hoping 2
hor 16
horam 1
horeb 21
horem 1
horhagidgad 3
hori 5
horims 2
horite 1
horites 3
hormah 15
horn 37
hornet 2
hornets 1
horns 72
horonaim 4
horonite 3
horrible 6
horribly 2
horror 4
horse 43
horseback 5
horsehoofs 1
horseleach 1
horseman 2
horsemen 71
horses 118
hosah 5
hosanna 6
hosea 19
hosen 1
hoshaiah 3
hoshama 1
hoshea 11
hospitality 5
host 201
hostages 2
hosts 350
hot 32
hotham 1
hothan 1
hothir 2
hotly 1
hottest 1
hough 1
houghed 3
hour 111
hours 3
house 2217
household 71
householder 4
households 7
houses 145
housetop 7
housetops 11
howbeit 64
howl 30
howled 1
howling 6
howlings 1
huge 1
hukkok 1
hukok 1
hul 2
huldah 2
humble 29
humbled 30
humbledst 1
humbleness 1
humbleth 7
humbly 2
humiliation 1
humility 9
humtah 1
hundredfold 7
hundredth 3
hunger 27
hungerbitten 1
hungered 4
hungred 10
hungry 34
hunt 12
hunted 1
hunter 4
hunters 1
huntest 2
hunteth 1
hunting 3
hupham 1
huphamites 2
huppah 1
huppim 3
hur 17
hurai 1
huram 13
huri 1
hurl 1
hurleth 1
hurling 1
hurt 78
hurtful 3
hurting 1
husband 141
husbandman 8
husbandmen 24
husbandry 3
husbands 21
hushah 1
hushai 14
husham 4
hushathite 6
hushim 5
husk 3
husks 1
huz 1
huzzab 1
hymenaeus 2
hymn 2
hymns 2
hypocrisies 1
hypocrisy 8
hypocrite 12
hypocrites 21
hypocritical 2
hyssop 14
ibhar 3
ibleam 3
ibneiah 1
ibnijah 2
ibri 2
ibzan 2
ice 3
ichabod 2
iconium 8
idalah 1
idbash 1
iddo 15
idle 12
idleness 4
idol 16
idolater 2
idolaters 4
idolatries 2
idolatrous 1
idolatry 8
idols 117
idumaea 1
idumea 5
igal 2
igdaliah 1
igeal 1
ignominy 1
ignorance 21
ignorant 19
ignorantly 4
iim 2
ijeabarim 2
ijon 3
ikkesh 3
ilai 1
ill 15
illuminated 1
illyricum 1
image 106
imagery 1
images 80
imagination 14
imaginations 6
imagine 12
imagined 4
imagineth 1
imla 3
imlah 3
immanuel 4
immer 13
immortal 1
immortality 6
immutability 1
immutable 1
imna 1
imnah 2
impart 2
imparted 2
impediment 1
impenitent 1
imperious 1
implacable 1
implead 1
importunity 1
impose 1
imposed 1
impossible 10
impotent 4
impoverish 1
impoverished 3
imprisoned 1
imprisonment 4
imprisonments 1
impudent 3
impute 3
imputed 8
imputeth 2
imputing 2
imrah 2
imri 3
incense 154
incensed 2
incline 16
inclined 13
inclineth 1
inclose 1
inclosed 8
inclosings 4
incontinency 2
incontinent 1
incorruptible 5
incorruption 6
increase 100
increased 56
increasest 1
increaseth 15
increasing 1
incredible 1
incurable 6
indebted 1
india 2
indignation 46
inditing 1
industrious 1
inexcusable 1
infallible 1
infamous 1
infamy 2
infant 2
infants 3
inferior 4
infidel 4
infinite 5
infirmities 16
infirmity 12
inflame 1
inflammation 2
inflicted 1
influences 1
infolding 1
inform 1
informed 6
ingathering 2
inhabit 10
inhabitant 43
inhabitants 203
inhabited 39
inhabiters 2
inhabitest 1
inhabiteth 2
inhabiting 1
inherit 65
inheritance 278
inheritances 1
inherited 6
inheriteth 2
inheritor 1
iniquities 66
iniquity 328
injured 1
injurious 1
injustice 1
ink 4
inkhorn 3
inn 6
inner 37
innermost 2
innocency 7
innocent 42
innocents 3
innumerable 9
inordinate 2
inquisition 3
inscription 1
inspiration 2
instant 9
instantly 2
instruct 9
instructed 20
instructer 1
instructing 1
instruction 38
instructor 1
instructors 1
instrument 8
instruments 53
insurrection 6
integrity 17
intelligence 1
intend 4
intended 1
intendest 1
intending 3
intent 11
intents 2
intercession 9
intercessions 1
intercessor 1
intermeddle 1
intermeddleth 1
intermission 2
interpret 12
interpretation 53
interpretations 2
interpreted 11
interpreter 5
interpreting 1
intreat 15
intreated 18
intreaties 1
intreaty 1
intruding 1
invade 2
invaded 5
invasion 1
invent 1
invented 1
inventions 9
inventors 1
invisible 6
invited 3
inwardly 3
inwards 25
iphedeiah 1
ir 1
ira 6
irad 2
iram 2
iri 1
irijah 2
irnahash 1
iron 113
irons 1
irpeel 1
irshemesh 2
iru 1
isaac 144
isaiah 102
iscah 2
iscariot 11
ishbah 1
ishbak 2
ishbibenob 1
ishbosheth 12
ishi 7
ishiah 1
ishijah 1
ishma 1
ishmael 52
ishmaelite 1
ishmaelites 3
ishmaiah 1
ishmeelite 2
ishmeelites 4
ishmerai 1
ishod 1
ishpan 1
ishtob 2
ishuah 1
ishuai 1
ishui 1
island 10
islands 8
isle 7
isles 27
ismachiah 1
ismaiah 1
ispah 1
israel 2995
israelite 4
israelites 18
israelitish 3
issachar 47
isshiah 4
issue 41
issued 7
issues 2
isuah 1
isui 1
italian 1
italy 5
itch 1
itching 1
ithai 1
ithamar 28
ithiel 3
ithmah 1
ithnan 2
ithra 1
ithran 3
ithream 2
ithrite 6
ithrites 1
ittahkazin 1
ittai 8
ituraea 1
ivah 5
ivory 13
izehar 1
izeharites 1
izhar 8
izharites 3
izrahiah 2
izrahite 1
izri 1
jaakan 1
jaakobah 1
jaala 1
jaalah 1
jaalam 4
jaanai 1
jaareoregim 1
jaasau 2
jaasiel 1
jaazaniah 4
jaazer 2
jaaziah 2
jaaziel 1
jabal 1
jabbok 8
jabesh 13
jabeshgilead 12
jabez 4
jabin 8
jabneel 2
jabneh 1
jachan 1
jachin 10
jachinites 2
jacinth 2
jacob 412
jada 2
jadau 1
jaddua 5
jadon 1
jael 6
jagur 2
jah 1
jahath 9
jahaz 6
jahazah 3
jahaziah 1
jahaziel 6
jahdai 1
jahdiel 1
jahdo 1
jahleel 3
jahleelites 2
jahmai 1
jahzah 1
jahzeel 2
jahzeelites 1
jahzerah 1
jahziel 1
jailor 1
jair 10
jairite 1
jairus 2
jakan 1
jakeh 1
jakim 3
jalon 1
jambres 1
james 51
jamin 6
jaminites 1
jamlech 1
jangling 2
janna 1
jannes 1
janoah 1
janohah 3
janum 1
japheth 14
japhia 9
japhlet 4
japhleti 1
japho 2
jarah 2
jareb 2
jared 7
jaresiah 1
jarha 3
jarib 3
jarmuth 8
jaroah 1
jashen 1
jasher 3
jashobeam 3
jashub 3
jashubilehem 1
jashubites 1
jasiel 1
jason 5
jasper 7
jathniel 1
jattir 5
javan 7
javelin 7
jaw 4
jawbone 3
jaws 6
jazer 12
jaziz 1
jealous 19
jealousies 1
jealousy 40
jearim 1
jeaterai 1
jeberechiah 2
jebus 4
jebusi 2
jebusite 22
jebusites 30
jecamiah 1
jecholiah 1
jechonias 2
jecoliah 1
jeconiah 7
jedaiah 15
jediael 6
jedidah 1
jedidiah 1
jeduthun 18
jeezer 1
jeezerites 1
jegarsahadutha 1
jehaleleel 1
jehalelel 1
jehdeiah 3
jehezekel 2
jehiah 1
jehiel 16
jehieli 3
jehizkiah 1
jehoadah 2
jehoaddan 2
jehoahaz 24
jehoash 17
jehohanan 7
jehoiachin 11
jehoiada 53
jehoiakim 37
jehoiarib 2
jehonadab 3
jehonathan 4
jehoram 23
jehoshabeath 2
jehoshaphat 86
jehosheba 1
jehoshua 3
jehovah 4
jehovahjireh 1
jehovahnissi 2
jehovahshalom 1
jehozabad 4
jehozadak 3
jehu 59
jehubbah 1
jehucal 1
jehud 1
jehudi 4
jehudijah 1
jehush 1
jeiel 11
jekabzeel 1
jekameam 2
jekamiah 2
jekuthiel 1
jemima 1
jemuel 2
jeoparded 1
jeopardy 7
jephthae 1
jephthah 30
jephunneh 19
jerah 4
jerahmeel 10
jerahmeelites 2
jered 3
jeremai 1
jeremiah 208
jeremias 1
jeremoth 6
jeremy 2
jeriah 2
jeribai 1
jericho 79
jeriel 1
jerijah 1
jerimoth 8
jerioth 1
jeroboam 108
jeroham 11
jerubbaal 15
jerubbesheth 1
jeruel 2
jerusalem 987
jerusha 1
jerushah 1
jesaiah 3
jeshaiah 5
jeshanah 1
jesharelah 1
jeshebeab 2
jesher 1
jeshimon 11
jeshishai 1
jeshohaiah 1
jeshua 31
jeshurun 3
jesiah 2
jesimiel 1
jesse 51
jesting 1
jesui 1
jesuites 1
jesurun 1
jesus 1048
jether 8
jetheth 4
jethlah 2
jethro 10
jetur 3
jeuel 1
jeush 8
jeuz 1
jew 33
jewel 4
jewels 30
jewess 2
jewish 1
jewry 4
jews 287
jezaniah 2
jezebel 26
jezer 3
jezerites 1
jeziah 1
jeziel 1
jezliah 1
jezoar 1
jezrahiah 1
jezreel 48
jezreelite 10
jezreelitess 6
jibsam 1
jidlaph 1
jimna 1
jimnah 1
jimnites 1
jiphtah 1
jiphthahel 3
joab 150
joah 12
joahaz 1
joanna 3
joash 52
joatham 2
job 107
jobab 9
jochebed 2
jod 1
joed 1
joel 26
joelah 1
joezer 1
jogbehah 3
jogli 2
joha 2
johanan 28
john 179
joiada 5
joiakim 4
joiarib 5
join 14
joined 43
joining 1
joinings 1
joint 6
joints 6
jokdeam 1
jokim 1
jokmeam 1
jokneam 6
jokshan 4
joktan 10
joktheel 3
jona 1
jonadab 12
jonah 26
jonan 1
jonas 13
jonathan 124
jonathelemrechokim 1
joppa 14
jorah 1
jorai 1
joram 32
jordan 230
jorim 1
jorkoam 1
josabad 1
josaphat 2
jose 1
josedech 6
joseph 265
joses 6
joshah 1
joshaphat 1
joshaviah 1
joshbekashah 2
joshua 245
josiah 55
josias 3
josibiah 1
josiphiah 1
jot 1
jotbah 2
jotbath 1
jotbathah 3
jotham 24
journey 65
journeyed 37
journeying 3
journeyings 2
journeys 13
joy 191
joyed 1
joyful 25
joyfully 4
joyfulness 3
joying 1
joyous 4
jozabad 9
jozachar 1
jozadak 5
jubal 1
jubile 25
jucal 1
juda 13
judaea 48
judah 905
judas 34
jude 4
judea 1
judge 197
judged 69
judges 81
judgest 9
judgeth 18
judging 6
judgment 342
judgments 149
judith 1
juice 1
julia 1
julius 2
jumping 1
junia 1
juniper 5
jupiter 4
jurisdiction 1
jushabhesed 1
justice 33
justification 5
justified 49
justifier 1
justifieth 5
justify 11
justifying 2
justle 1
justly 3
justus 3
juttah 3
kabzeel 3
kadesh 22
kadeshbarnea 13
kadmiel 9
kadmonites 2
kallai 1
kanah 3
kareah 14
karkaa 2
karkor 1
karnaim 1
kartah 1
kartan 1
kattath 1
kedar 13
kedemah 3
kedemoth 4
kedesh 13
kedeshnaphtali 1
keeper 22
keepers 21
keepest 4
keepeth 46
kehelathah 3
keilah 21
kelaiah 1
kelita 3
kemuel 3
kenan 1
kenath 2
kenaz 14
kenezite 3
kenite 7
kenites 10
kenizzites 1
kerchiefs 2
kerenhappuch 2
kerioth 4
kernels 1
keros 2
kettle 1
keturah 7
key 6
keys 2
kezia 1
keziz 2
kibrothhattaavah 6
kibzaim 1
kick 3
kicked 1
kid 44
kidneys 18
kidron 16
kids 8
kill 129
killed 71
killedst 2
killest 2
killeth 23
killing 5
kin 8
kinah 1
kindle 19
kindled 72
kindleth 4
kindly 10
kindness 49
kindred 31
kindreds 8
kine 25
king 2646
kingdom 373
kingdoms 61
kingly 1
kings 399
kinsfolk 2
kinsfolks 3
kinsman 18
kinsmen 8
kinswoman 6
kinswomen 1
kir 6
kirharaseth 1
kirhareseth 1
kirharesh 2
kirheres 3
kiriathaim 6
kirjath 1
kirjathaim 4
kirjatharba 6
kirjatharim 1
kirjathbaal 2
kirjathhuzoth 2
kirjathjearim 23
kirjathsannah 1
kirjathsepher 6
kish 22
kishi 1
kishion 1
kishon 7
kison 2
kiss 24
kissed 26
kisses 2
kite 2
kithlish 2
kitron 1
kittim 2
knead 2
kneaded 3
kneadingtroughs 3
knee 6
kneel 2
kneeled 8
kneeling 3
knees 36
knew 169
knewest 10
knife 6
knit 6
knives 6
knock 4
knocked 1
knocketh 4
knocking 1
knop 10
knops 9
know 771
knowest 93
knoweth 107
knowing 51
knowledge 196
known 238
koa 1
kohath 33
kohathites 16
kolaiah 2
koph 1
korah 41
korahite 1
korahites 1
korathites 1
kore 4
korhites 6
koz 4
kushaiah 2
laadah 1
laadan 8
laban 55
labour 95
laboured 20
labourer 2
labourers 9
laboureth 7
labouring 4
labours 15
lace 4
lachish 27
lack 16
lacked 12
lackest 2
lacketh 5
lacking 8
lad 34
ladder 1
lade 3
laded 4
laden 6
ladeth 1
ladies 2
lading 2
lads 1
lady 4
lael 2
lahad 1
lahairoi 3
lahmam 1
lahmi 1
laid 286
laidst 1
lain 7
laish 8
lake 10
lakum 1
lama 2
lamb 116
lambs 89
lame 29
lamech 16
lamed 1
lament 21
lamentable 1
lamentation 29
lamentations 11
lamented 12
lamp 13
lamps 39
lance 1
lancets 1
land 1877
landed 2
landing 1
landmark 4
landmarks 1
lands 57
lanes 1
language 30
languages 8
languish 7
languished 1
languisheth 10
languishing 1
lanterns 1
laodicea 8
laodiceans 2
lap 3
lapidoth 1
lapped 2
lappeth 2
lapwing 2
largeness 1
lasciviousness 7
lasea 2
lasha 2
lasharon 1
lasted 1
lasting 1
latchet 4
late 3
lately 1
latin 3
lattice 4
laud 1
laugh 20
laughed 13
laugheth 1
laughing 1
laughter 7
launch 1
launched 4
laver 16
lavers 5
lavish 1
law 596
lawful 40
lawfully 4
lawgiver 9
lawless 1
laws 23
lawyer 3
lawyers 5
lay 243
layedst 1
layest 2
layeth 18
laying 13
lazarus 16
lead 61
leader 4
leaders 3
leadest 1
leadeth 14
leaf 11
league 19
leah 35
lean 12
leaned 6
leaneth 2
leanfleshed 3
leaning 3
leanness 5
leannoth 1
leap 9
leaped 8
leaping 4
learn 32
learned 25
learning 11
leasing 2
leather 1
leathern 1
leave 116
leaved 1
leaven 23
leavened 17
leaveneth 2
leaves 19
leaveth 6
leaving 5
lebana 1
lebanah 1
lebanon 83
lebaoth 1
lebbaeus 1
lebonah 2
lecah 1
led 69
leddest 5
ledges 6
leeks 1
lees 4
left 386
leftest 1
lefthanded 2
leg 1
legion 3
legions 1
legs 20
lehabim 2
lehi 4
leisure 1
lemuel 2
lend 16
lender 3
lendeth 4
length 78
lengthen 2
lengthened 1
lengthening 1
lent 7
lentiles 4
leopard 6
leopards 3
leper 21
lepers 6
leprosy 46
leprous 7
leshem 2
lesser 3
letter 38
letters 35
lettest 3
letteth 3
letting 1
letushim 1
leummim 2
levi 84
leviathan 5
levite 28
levites 281
levitical 1
leviticus 29
levy 7
lewd 3
lewdly 1
lewdness 20
liar 15
liars 10
liberal 6
liberality 3
liberally 2
libertines 1
liberty 29
libnah 24
libni 5
libnites 2
libya 3
libyans 2
lice 6
licence 2
lick 5
licked 4
licketh 1
lid 1
lie 159
lied 4
lien 3
liers 10
lies 58
liest 5
lieth 60
lieutenants 4
life 544
lifetime 3
lift 104
lifted 158
lifter 1
liftest 4
lifteth 10
lifting 9
light 306
lighted 13
lighten 7
lightened 5
lighteneth 2
lighter 6
lightest 1
lighteth 3
lighting 2
lightly 8
lightness 3
lightning 15
lightnings 15
lights 11
lign 1
ligure 2
liked 1
likeminded 3
liken 9
likened 6
likeness 35
liketh 3
likewise 118
likhi 1
liking 2
lilies 15
lily 5
lime 3
limit 1
limited 1
limiteth 1
line 31
lineage 1
linen 114
lines 2
lingered 2
lingereth 1
lintel 4
lintels 1
linus 1
lion 113
lioness 1
lionesses 1
lionlike 2
lions 56
lip 3
lips 136
liquor 2
liquors 1
listed 2
listen 1
listeth 3
litters 1
live 295
lived 60
lively 5
liver 16
lives 30
livest 4
liveth 106
living 166
lizard 1
lo 159
loaden 1
loadeth 1
loaf 4
loammi 1
loan 1
loathe 1
loatheth 2
loathsome 5
loaves 33
lock 3
locked 2
locks 17
locust 13
locusts 19
lod 4
lodebar 5
lodge 29
lodged 21
lodgest 1
lodgeth 1
lodging 7
lodgings 1
loft 2
loftily 2
loftiness 2
lofty 8
log 5
loins 70
lois 1
longed 8
longedst 1
longeth 4
longing 3
longsuffering 18
longwinged 1
look 155
looked 143
lookest 2
looketh 34
looking 30
lookingglasses 1
looks 7
loops 13
loose 30
loosed 34
looseth 2
loosing 4
lop 1
lord 8718
lordly 1
lords 45
lordship 2
loruhamah 2
lose 24
loseth 1
loss 11
lost 39
lot 118
lotan 7
lothe 4
lothed 3
lotheth 1
lothing 1
lots 26
loud 60
louder 2
love 332
loved 104
lovedst 2
lovely 4
lover 4
lovers 24
loves 5
lovest 12
loveth 66
loving 3
lovingkindness 27
lovingkindnesses 5
loweth 1
lowing 2
lowliness 2
lowly 7
lowring 1
lubim 1
lubims 2
lucas 4
lucifer 1
lucius 2
lucre 8
lud 4
ludim 2
luhith 2
luke 28
lukewarm 1
lump 9
lunatick 2
lurk 2
lurking 3
lust 21
lusted 6
lusteth 6
lusting 1
lusts 30
lusty 1
luz 9
lycaonia 2
lycia 2
lydda 4
lydia 3
lydians 1
lying 58
lysanias 1
lysias 3
lystra 6
maacah 3
maachah 22
maachathi 1
maachathite 5
maachathites 4
maadai 1
maadiah 1
maai 1
maalehacrabbim 1
maarath 1
maaseiah 26
maasiai 1
maath 1
maaz 1
maaziah 3
macedonia 35
macedonian 1
machbanai 1
machbenah 1
machi 2
machir 23
machirites 1
machnadebai 1
machpelah 6
mad 25
madai 2
madest 10
madian 1
madmannah 2
madmen 1
madmenah 1
madness 11
madon 2
magbish 1
magdala 2
magdalene 13
magdiel 2
magician 1
magicians 15
magistrate 2
magistrates 8
magnifical 1
magnificence 1
magnified 24
magnify 19
magog 5
magormissabib 2
magpiash 1
mahalah 2
mahalaleel 8
mahalath 4
mahali 1
mahanaim 17
mahanehdan 1
maharai 3
mahath 3
mahavite 1
mahazioth 3
mahershalalhashbaz 4
mahlah 4
mahli 11
mahlites 2
mahlon 4
mahol 1
maid 42
maiden 9
maidens 22
maids 10
maidservant 17
maidservants 11
mail 3
maimed 7
mainsail 1
maintain 10
maintained 1
maintainest 1
maintenance 2
majesty 36
makaz 1
maker 23
makers 1
makest 26
maketh 126
makheloth 3
makkedah 12
maktesh 1
malachi 8
malcham 4
malchiah 11
malchiel 4
malchielites 2
malchijah 7
malchiram 1
malchishua 4
malchus 2
male 47
malefactor 1
malefactors 3
maleleel 1
males 45
malice 7
malicious 1
maliciousness 2
malignity 1
mallothi 2
mallows 1
malluch 8
mammon 6
mamre 12
man 2845
manaen 1
manahath 4
manahethites 3
manasseh 160
manasses 3
manassites 5
mandrakes 8
maneh 2
manger 5
manifest 40
manifestation 3
manifested 10
manifestly 1
manifold 8
mankind 9
manna 19
manner 212
manners 7
manoah 18
manservant 13
manservants 1
mansions 1
manslayer 2
manslayers 2
mantle 15
mantles 1
maoch 1
maon 8
maonites 1
mar 6
mara 1
marah 7
maralah 1
maranatha 2
marble 7
march 5
marched 1
marchedst 1
marcus 3
mareshah 10
mariners 5
marishes 1
mark 59
marked 6
markest 1
market 9
marketh 3
marketplace 4
marketplaces 2
markets 5
marks 2
maroth 1
marred 5
marriage 25
marriages 3
married 31
marrieth 4
marrow 6
marry 26
marrying 2
mars 1
marsena 1
mart 1
martha 14
martyr 2
martyrs 1
marvel 14
marvelled 24
marvellous 24
marvellously 3
marvels 1
mary 55
maschil 13
mash 2
mashal 1
masons 7
masrekah 2
massa 3
massah 5
mast 3
master 192
masterbuilder 1
masteries 1
masters 24
mastery 3
masts 1
mate 3
mathusala 1
matred 2
matri 1
matrix 5
mattan 3
mattanah 3
mattaniah 17
