传承     74 0.0414376    
迈进     67 0.0180771    72 0.0199838    
超负荷     98 0.0529989    
构造     57 0.0161288    
适时     18 0.0366287    
单元     72 0.022308    
意大利政府     92 0.0281766    
设计     54 0.0328622    98 0.024681    79 0.130417    14 0.0151646    59 0.0211832    1 0.0452731    74 0.019297    67 0.00939738    26 0.0190521    23 0.040777    33 0.0478748    4 0.0344111    5 0.0351847    12 0.0227372    32 0.0181325    
城市     52 0.0104537    51 0.0748758    46 0.0421328    38 0.131974    13 0.031913    7 0.0180423    14 0.0222045    83 0.175448    48 0.0236639    77 0.00557576    76 0.0482274    53 0.0218239    24 0.025652    69 0.0124107    68 0.0645696    29 0.0225494    4 0.0251929    62 0.044068    28 0.0227738    15 0.0117209    56 0.0197629    27 0.0261455    21 0.0304504    49 0.0480433    20 0.0127339    
上岗     61 0.0503045    
单车     58 0.599549    46 0.027676    
封闭     20 0.0306976    77 0.0134414    86 0.186587    
透明     57 0.0144484    69 0.0652183    
进京     20 0.200751    86 0.279631    
车购     30 0.0480223    
车     57 0.00534251    52 0.0101564    32 0.025795    6 0.00742381    59 0.0828708    1 0.0966072    44 0.0151906    15 0.0113875    21 0.0147922    24 0.0249224    98 0.0351109    85 0.0187706    14 0.021573    72 0.0517252    97 0.0139702    96 0.0364789    95 0.0346474    92 0.0186665    60 0.0180873    89 0.0301359    87 0.0138808    80 0.0309131    78 0.0390693    48 0.0306545    77 0.0270858    75 0.0661785    
攻坚     67 0.0361543    72 0.0599515    
节能     26 0.0336252    67 0.0331709    87 0.0344419    
入境     20 0.0306976    25 0.138226    66 0.160375    
保养     57 0.0322575    
三层     51 0.0549042    
建桩     96 0.0367093    
一键     54 0.0809288    38 0.0591906    13 0.0715654    14 0.124485    
状况     57 0.0265123    6 0.0184204    21 0.0734065    
超过     59 0.00775426    57 0.00549892    56 0.0197629    53 0.0218239    52 0.0313611    49 0.0240216    44 0.0156353    42 0.01467    16 0.012252    62 0.022034    72 0.0152113    97 0.0575166    83 0.0097471    37 0.0119556    95 0.0178308    98 0.0722775    69 0.0248214    92 0.00960649    3 0.00965995    90 0.0182549    77 0.022303    87 0.0285744    75 0.034058    96 0.0125156    67 0.0137599    
王明义     51 0.0549042    
上部     84 0.0319649    
达     57 0.012768    51 0.0434639    49 0.0278882    45 0.017155    10 0.0204497    98 0.0209778    72 0.0176597    34 0.013803    92 0.0111528    84 0.0253045    19 0.0465454    77 0.00647324    6 0.0709686    64 0.150837    96 0.0145301    67 0.00798738    24 0.0297809    32 0.00770593    3 0.0336445    4 0.029248    
短板     72 0.0199838    83 0.0256105    
华南     89 0.0303262    
驾车     77 0.0163542    
感知     59 0.0203743    26 0.0366493    
更加     59 0.0204746    57 0.00725975    51 0.0494261    87 0.0377243    83 0.0386048    77 0.0073612    72 0.0100411    75 0.0899276    46 0.0278122    17 0.0136445    68 0.0426229    3 0.0127532    67 0.00908304    69 0.0327696    11 0.0500549    45 0.0195082    
修车     57 0.0144484    77 0.0146503    
调配     36 0.053898    25 0.0460754    66 0.0534583    
强人所难     57 0.0161288    
wind     10 0.0516645    
同比     57 0.0109978    52 0.0209074    44 0.0469059    16 0.0245039    17 0.0103351    19 0.0400921    22 0.213626    98 0.0903469    10 0.0704577    97 0.215687    41 0.255386    70 0.0696129    37 0.0478225    95 0.160478    94 0.212808    6 0.313287    93 0.242121    9 0.160343    96 0.0375468    67 0.0137599    92 0.00960649    91 0.275862    78 0.0402131    29 0.157846    87 0.0285744    
车市     98 0.105998    
概算     26 0.0336252    74 0.0340574    84 0.0262719    
关闭     43 0.139723    15 0.0565107    25 0.0460754    
查验     43 0.129976    38 0.0591906    25 0.0428611    62 0.0494116    
解禁     92 0.0281766    
还     59 0.0104735    57 0.0185682    56 0.0266933    54 0.0324959    52 0.0141196    51 0.0126416    49 0.0324455    48 0.00532706    46 0.0213405    45 0.0299375    68 0.0218032    97 0.00971081    10 0.0118957    69 0.00838144    98 0.012203    17 0.0348984    83 0.0263304    25 0.0387232    87 0.00964869    89 0.0209478    79 0.0214939    92 0.00648764    5 0.0173962    34 0.0160586    85 0.0130476    27 0.00882854    67 0.00929263    77 0.00753106    18 0.00843372    75 0.0115003    16 0.00827423    15 0.0158311    44 0.0105591    3 0.026095    32 0.00448259    4 0.0340275    12 0.0112419    72 0.0154092    13 0.0215521    
东盟     33 0.0920937    7 0.023703    
销量     52 0.131682    44 0.0562724    10 0.158488    16 0.0440955    92 0.103723    6 0.385013    97 0.0258757    98 0.162582    
居住地     96 0.0734186    
京     51 0.0336853    31 0.0790743    30 0.0589261    46 0.0379096    20 0.137491    74 0.0254231    76 0.0867866    86 0.0348208    
全     59 0.0180048    52 0.0121363    51 0.021732    45 0.0343099    34 0.013803    3 0.0336445    15 0.0544299    67 0.00798738    86 0.0112323    60 0.0648402    21 0.0176759    83 0.011316    72 0.00882985    93 0.0122214    64 0.0377092    87 0.0165869    29 0.026179    26 0.0161935    75 0.01977    17 0.0119986    
关     25 0.0502193    66 0.0582662    
降幅     41 0.0282192    90 0.0363078    94 0.158723    95 0.0354644    97 0.0571984    98 0.0359388    
指数     10 0.0790013    6 0.0685416    89 0.0231862    93 0.0236069    
增强     57 0.010937    47 0.0203476    21 0.0302819    27 0.0780025    72 0.0302542    87 0.0568325    
介入     12 0.0488247    
旺泉     86 0.0567549    
门锁     1 0.291652    
出租车     38 0.0524973    14 0.0441633    13 0.0634728    65 0.13625    75 0.067739    96 0.0248927    
班车     86 0.0283775    
ihsmarkit     92 0.0281766    
净额     10 0.0516645    
过程     59 0.0122728    54 0.0190392    40 0.031203    34 0.0188174    55 0.0213511    42 0.0232184    3 0.015289    16 0.0387828    61 0.0271448    57 0.0522194    83 0.0308538    
红利     42 0.0385453    98 0.0474773    
皮卡     80 0.279976    
装备     37 0.0645435    32 0.119445    3 0.0173834    21 0.0547964    61 0.0308633    67 0.0123807    72 0.0273731    83 0.0350804    
拉紧     84 0.0319649    
操控性     59 0.0227439    
鼓励     57 0.00751099    92 0.0262431    53 0.0298094    89 0.0141226    54 0.0328622    83 0.0133136    73 0.0176691    47 0.0698688    14 0.0151646    72 0.0103886    20 0.0173933    69 0.0169518    68 0.0881959    13 0.0435901    45 0.0403666    
准入     60 0.0489157    82 0.115175    
没底     72 0.022308    
博物馆     47 0.0268804    20 0.0334584    
学到     3 0.0283334    
穿梭     51 0.0451256    77 0.0134414    85 0.0155249    
分时     17 0.0271554    83 0.0256105    
董明珠     81 0.101042    
cdata     59 0    58 0    57 0    56 0    55 0    54 0    53 0    52 0    51 0    50 0    49 0    48 0    47 0    46 0    45 0    44 0    43 0    42 0    41 0    40 0    39 0    38 0    37 0    36 0    35 0    34 0    33 0    32 0    31 0    30 0    13 0    12 0    11 0    10 0    9 0    8 0    7 0    6 0    5 0    70 0    71 0    72 0    73 0    14 0    74 0    15 0    75 0    16 0    76 0    17 0    77 0    18 0    78 0    19 0    79 0    20 0    80 0    21 0    81 0    22 0    82 0    23 0    83 0    24 0    84 0    25 0    85 0    26 0    98 0    97 0    96 0    95 0    94 0    93 0    92 0    91 0    90 0    89 0    88 0    29 0    87 0    28 0    86 0    27 0    69 0    68 0    67 0    66 0    65 0    64 0    63 0    4 0    62 0    3 0    61 0    2 0    60 0    1 0    
年收入     24 0.150479    
印发     53 0.0298094    5 0.0351847    73 0.0176691    60 0.0254288    47 0.0279475    69 0.0169518    62 0.0300963    61 0.0234263    35 0.0241106    54 0.0164311    83 0.0133136    25 0.0522129    43 0.0395838    14 0.0303293    45 0.0201833    
岳阳     76 0.0353637    
面临     52 0.0359633    44 0.0537893    37 0.0205652    3 0.0166163    16 0.0632247    77 0.00959099    59 0.0266766    85 0.0110777    92 0.0495731    
固定     55 0.0325206    88 0.0999726    96 0.0301713    
土地     84 0.0319649    
党委书记     46 0.027676    85 0.0169212    
非常     15 0.0193194    42 0.0241804    29 0.0371681    51 0.0617086    77 0.00919048    46 0.0173618    85 0.0106151    87 0.0470989    79 0.10492    92 0.0158343    
提振     52 0.0252006    3 0.0232871    90 0.044007    
营     46 0.027676    21 0.0400043    
比达     78 0.05283    96 0.0657696    
实体     20 0.0373497    
标准煤     75 0.0499474    
蹭     77 0.0163542    
工信部     59 0.0347781    80 0.142705    30 0.0367159    82 0.0491497    
工厂     52 0.0179816    44 0.080684    3 0.0166163    84 0.0749841    10 0.060598    88 0.0356673    92 0.0165244    72 0.0261653    98 0.0310816    
教授     16 0.0274752    17 0.0231766    67 0.0154285    92 0.0215427    
电压     10 0.0516645    
销售     55 0.0737051    91 0.0685094    89 0.070613    37 0.0326605    88 0.0566448    49 0.0328112    52 0.0713937    81 0.0470542    16 0.03347    42 0.0200377    19 0.054762    6 0.0834966    92 0.0393646    34 0.227355    44 0.0213563    
座     62 0.0438241    28 0.0452956    67 0.0136838    74 0.0561979    87 0.0284162    89 0.0205643    
软肋     89 0.0303262    
自此     74 0.0371204    76 0.0316794    
占据     67 0.0331709    77 0.0134414    90 0.044007    
元     49 0.0413202    48 0.0135683    34 0.0409021    85 0.0110777    37 0.0411303    24 0.0441246    89 0.03557    77 0.019182    90 0.219805    
拧紧     88 0.0608183    
港元     85 0.0188892    
本身     77 0.0146503    89 0.0271667    
团结     83 0.0571781    
迈克尔     92 0.0281766    
经济委员会     87 0.0419055    
地点     14 0.0651277    
车企在     16 0.0965762    92 0.0252411    
跨越     84 0.0958948    
基金     92 0.0281766    
人民日报     58 0.0349005    57 0.00504636    56 0.0181364    51 0.0171784    50 0.021285    49 0.0220447    12 0.0152763    37 0.0109717    8 0.0351413    72 0.00697971    42 0.0134626    13 0.0292866    71 0.0779811    11 0.0347939    98 0.0165823    69 0.0113893    4 0.0231196    9 0.021021    67 0.0189413    36 0.0205179    65 0.0314332    35 0.016199    64 0.0298079    92 0.00881589    63 0.0161576    24 0.0235409    23 0.0273966    3 0.00886495    
固态     52 0.0274671    72 0.0599515    
思维     44 0.0701248    36 0.050138    42 0.0328976    16 0.0274752    
平衡     64 0.0952696    
营销中心     89 0.0303262    
强制     83 0.028589    
意大利     7 0.023703    92 0.0252411    
公共场所     18 0.0366287    
第一周     6 0.0224121    
专项资金     92 0.0281766    
贷款     92 0.0281766    
能力     59 0.0191746    53 0.0269829    42 0.0544133    37 0.0147818    89 0.025567    63 0.0435373    72 0.0282106    84 0.0134743    32 0.00820659    85 0.00796239    27 0.032326    25 0.023631    17 0.0127782    44 0.057994    15 0.0144916    9 0.0283208    68 0.0399166    10 0.0217783    
来来往往     24 0.0752393    
谷     92 0.0281766    
世界     42 0.0291775    3 0.038426    67 0.0410514    32 0.0660082    84 0.0433511    98 0.0359388    
半导体     72 0.0669239    
计划     52 0.066754    92 0.061344    79 0.0406472    59 0.039613    1 0.0423309    88 0.0264818    56 0.0252399    85 0.00822481    72 0.00971344    20 0.016263    33 0.0447635    46 0.0269047    55 0.0344576    84 0.0278367    74 0.0541289    2 0.0418722    51 0.0239067    
位居     42 0.0353647    32 0.0160011    67 0.0165855    
碳化     52 0.0234426    42 0.0328976    67 0.0154285    83 0.021858    
视点     92 0.0281766    
麦地那     3 0.0850003    
小     96 0.0177039    89 0.0146255    57 0.0466707    86 0.0136857    77 0.0236615    44 0.0221168    15 0.0165797    54 0.0170162    14 0.125637    3 0.0136644    6 0.0108087    10 0.0249164    13 0.0902847    46 0.0148997    
升级     59 0.00990325    48 0.010074    54 0.0153633    83 0.0124484    98 0.115385    69 0.0158502    17 0.0131993    4 0.0643496    68 0.0412321    67 0.0175733    44 0.0998421    15 0.104784    27 0.0166957    72 0.00971344    14 0.0141791    6 0.00975879    32 0.00847705    
营销     44 0.0350624    42 0.0328976    16 0.0274752    92 0.0215427    
前提条件     92 0.0281766    
菲亚特     92 0.0563532    
斯达     72 0.022308    
主体作用     83 0.028589    
精力     44 0.0458596    
规划     59 0.0236101    46 0.0320714    42 0.0223334    8 0.0582965    27 0.0398037    28 0.0346707    64 0.0494489    76 0.0183553    78 0.0612202    44 0.0238031    83 0.0445167    87 0.0217507    
不断扩大     44 0.0376919    87 0.0344419    92 0.0231583    
恢复能力     98 0.0529989    
网民     72 0.022308    
交通部     12 0.0802578    14 0.0267641    84 0.0262719    
具体情况     82 0.0642849    
纷纷     52 0.0564352    45 0.0265908    10 0.0316977    44 0.0281362    83 0.0175402    46 0.0189548    85 0.0231781    92 0.0345743    
远近     75 0.0499474    
法规     59 0.0203743    12 0.21869    
第二     4 0.106068    67 0.0144831    3 0.0203353    16 0.0257917    81 0.0725192    
吨     50 0.0609418    90 0.143895    
包裹     93 0.061753    
资讯     90 0.107086    
红     57 0.0144484    69 0.0326092    
迪     84 0.0286347    92 0.0252411    
更好     57 0.00806438    54 0.0176417    47 0.0150033    36 0.0327888    10 0.0258323    16 0.017968    30 0.0240112    4 0.0369464    69 0.0182008    85 0.00944458    87 0.0419055    14 0.0162819    92 0.0140883    
河北     67 0.0361543    96 0.0328848    
厚重     44 0.0458596    
第一个     32 0.0139728    16 0.0257917    67 0.0144831    66 0.0466819    92 0.0202227    
花钱买     57 0.0161288    
王春杰     46 0.0926843    
协会主席     92 0.0281766    
碳达峰     83 0.102442    87 0.0375396    
气候变化     52 0.0234426    42 0.0328976    67 0.0925707    83 0.0437161    
催促     77 0.0163542    
下降     41 0.201488    25 0.041758    98 0.019739    72 0.0166168    97 0.109955    67 0.00751568    96 0.0136721    37 0.0261206    66 0.048449    95 0.194784    36 0.0244238    94 0.0581178    6 0.0417359    93 0.137996    92 0.0104941    91 0.0273956    90 0.0199417    77 0.00609096    29 0.197064    87 0.0156073    17 0.01129    75 0.0186024    
票务     66 0.0650426    
研发     52 0.0295744    92 0.0135888    87 0.0202098    85 0.0364389    72 0.0860681    83 0.0137877    67 0.00973202    15 0.0497391    16 0.0173309    42 0.0207513    10 0.0747491    78 0.0284416    49 0.0679593    32 0.0093891    
设有     89 0.0303262    
亿件     93 0.247012    
左线     3 0.0283334    
知名     32 0.0174402    92 0.0252411    
文静     90 0.0535432    
百     3 0.0253815    72 0.0199838    
相互间     92 0.0281766    
运转     46 0.0308948    
查处     40 0.0475263    34 0.143307    21 0.0367033    
延长     52 0.0234426    20 0.0285561    89 0.0231862    92 0.0430854    
偶有     77 0.0163542    
红灯     77 0.0163542    
智能网     49 0.0432276    42 0.052798    78 0.0361823    83 0.0350804    87 0.102841    59 0.0697701    72 0.0136866    98 0.0650327    
文明     21 0.0341428    67 0.0308569    78 0.0450893    83 0.021858    
造价     85 0.0188892    
首都     56 0.0373181    33 0.0661846    7 0.0340691    3 0.0364817    75 0.0643115    76 0.0227669    86 0.0182692    
恩     92 0.0281766    
又坏了     57 0.0322575    
小区     34 0.0286614    77 0.0134414    89 0.024925    
标的     81 0.202084    
良好环境     83 0.028589    
税     30 0.0430192    92 0.0252411    
贸易     78 0.0589742    
检查     55 0.0427022    45 0.023387    11 0.0600074    70 0.0550887    82 0.104066    47 0.0161918    21 0.0963888    86 0.0153127    36 0.0707725    62 0.0348735    88 0.0328181    
设施     51 0.0296268    46 0.0333422    56 0.031279    43 0.045867    3 0.015289    75 0.026952    87 0.0226126    89 0.0163643    5 0.0815393    83 0.0617076    96 0.0792347    
司长     68 0.0848284    83 0.0512211    
对应     12 0.0488247    
宋     7 0.0264597    
梅赛德斯     59 0.0203743    92 0.0252411    
有限公司     55 0.124669    50 0.0306208    63 0.0232445    11 0.0500549    87 0.0188621    85 0.00850223    81 0.181921    17 0.0136445    59 0.0204746    88 0.05475    1 0.0875174    89 0.068251    2 0.0432846    3 0.0127532    32 0.00876298    39 0.0933129    
高空     84 0.0319649    
标准     52 0.0313611    49 0.0240216    47 0.0102304    38 0.0263947    36 0.0223579    32 0.00663755    92 0.019213    37 0.0119556    66 0.0221755    89 0.0103394    59 0.00775426    88 0.0207353    75 0.017029    33 0.0350499    62 0.022034    48 0.015776    77 0.0111515    54 0.0120295    25 0.0191129    74 0.0141277    44 0.0312706    73 0.0129358    72 0.00760564    69 0.0248214    26 0.0139484    
螺母     32 0.0389369    
传统     52 0.0318292    47 0.0155747    44 0.0476061    42 0.0446668    38 0.0401831    6 0.0232657    67 0.020948    82 0.166833    59 0.011805    85 0.00980427    87 0.0217507    92 0.0731242    
新世界     77 0.0163542    
五     5 0.0424588    60 0.030686    72 0.0125363    75 0.140344    78 0.0994245    67 0.0226804    80 0.0524456    87 0.0235495    64 0.160615    90 0.060179    
防护装置     82 0.0642849    
低层     77 0.0163542    
模板     74 0.0414376    
认为     59 0.0109687    92 0.0271776    89 0.029251    87 0.0404197    85 0.00910972    46 0.0148997    83 0.0137877    18 0.03533    44 0.0221168    57 0.0155569    77 0.0236615    67 0.00973202    10 0.0249164    52 0.0147872    
维护     58 0.0756399    57 0.0218739    7 0.0179424    3 0.038426    2 0.0652092    92 0.0191067    
最新     52 0.0197397    32 0.0125337    15 0.0221325    20 0.0240455    25 0.0360909    74 0.0266772    92 0.0181399    
农民工     51 0.0451256    47 0.221961    45 0.249351    
公开     57 0.010937    62 0.0438241    69 0.0493681    77 0.0110898    59 0.0154227    85 0.0128088    
交管局     34 0.0312391    77 0.0146503    
持平     93 0.061753    
品牌价值     44 0.0410818    92 0.0252411    
看不出来     57 0.0161288    
运行     47 0.0111757    59 0.00847075    30 0.0178855    7 0.029564    32 0.00725085    3 0.0211051    70 0.0380225    93 0.0114997    38 0.0865007    9 0.0250226    96 0.0273441    67 0.00751568    28 0.0497562    72 0.0083084    11 0.0414174    69 0.0135575    17 0.0225801    63 0.0577005    29 0.024633    83 0.0106477    25 0.041758    21 0.016632    
亲友     13 0.0838514    14 0.0875137    
体察     89 0.0303262    
无线网络     56 0.0579661    
东部     51 0.0419775    63 0.0394832    84 0.0244391    93 0.0236069    
逆市     52 0.0306615    
承     46 0.027676    30 0.0860383    
提供     59 0.011705    57 0.0207514    56 0.0298318    54 0.00907917    52 0.0157797    50 0.0350108    15 0.00884626    16 0.0277413    45 0.0111525    7 0.00680865    36 0.0168745    46 0.0317995    69 0.0281007    11 0.0572311    84 0.00822526    4 0.0570427    63 0.0132885    92 0.0290018    5 0.0194417    17 0.0468021    76 0.00909984    47 0.0308854    89 0.00780359    20 0.0192217    79 0.0480422    14 0.0251381    62 0.01663    3 0.0437448    32 0.015029    65 0.0258516    6 0.00576711    9 0.0172883    37 0.00902345    42 0.0110721    48 0.00595341    
便宜     85 0.0188892    
成都     39 0.511163    17 0.0498293    63 0.0424441    
都     59 0.0246661    42 0.0155549    36 0.0237066    6 0.0162042    92 0.010186    87 0.015149    85 0.0136571    72 0.0241933    83 0.0310053    48 0.0250914    77 0.0413848    40 0.0627123    69 0.0131594    46 0.0111686    17 0.0219171    67 0.021885    57 0.0349838    28 0.0482953    44 0.0165785    15 0.0372838    16 0.0129911    32 0.0140759    3 0.0204854    
书记     51 0.0451256    46 0.0253923    24 0.0618389    
这场     44 0.0458596    
很漂亮     87 0.0419055    
云     32 0.0148848    77 0.0125037    57 0.0123314    96 0.0280665    
近期     10 0.0290337    16 0.0201948    7 0.0148695    72 0.0125363    30 0.0269869    82 0.036126    90 0.060179    40 0.0324958    66 0.0365517    92 0.0950059    
公认     32 0.0194685    
欧洲     52 0.12475    50 0.138393    3 0.057639    7 0.0358849    72 0.0151271    92 0.554093    
加大     53 0.0278721    52 0.0133508    92 0.0245376    27 0.0166957    89 0.0132048    87 0.0182467    38 0.0337096    9 0.0292542    83 0.0248968    72 0.0194269    68 0.0412321    62 0.0281404    36 0.0285541    28 0.0290853    21 0.0194447    46 0.0134523    17 0.0131993    
livox     10 0.0516645    
下     59 0.0220999    57 0.00313442    55 0.0076895    54 0.0137138    53 0.0124398    52 0.0119174    51 0.0106699    49 0.0136925    48 0.0044962    47 0.0116628    46 0.00600401    45 0.0168454    44 0.0356489    35 0.0100616    32 0.0075669    30 0.00933253    78 0.0114609    20 0.0145169    83 0.00555592    25 0.0326836    84 0.00621198    14 0.00632837    26 0.0159013    85 0.00367087    86 0.0055148    28 0.0259625    87 0.0081438    75 0.00970664    17 0.00589107    88 0.0118193    77 0.00635645    90 0.0208109    92 0.00547577    69 0.0141484    11 0.0216114    67 0.00784327    64 0.0185144    6 0.00435551    21 0.00867848    74 0.00805287    15 0.013362    66 0.0252804    7 0.0154263    72 0.0260116    13 0.0181906    
重返     87 0.0419055    
时长     48 0.0829027    89 0.0271667    
万元     57 0.0132562    24 0.0618389    89 0.024925    
准备     17 0.0498293    21 0.11011    66 0.0534583    
确须     20 0.0334584    86 0.025421    
加开     63 0.0516417    
张紧器     55 0.0395678    
台账     20 0.0373497    
受到     57 0.0103836    15 0.0221325    55 0.0254734    16 0.069406    72 0.0287234    77 0.0105287    87 0.0269784    
承包合同     32 0.0194685    
创造     47 0.0175976    45 0.0508349    42 0.0252341    59 0.0133383    33 0.0602902    67 0.0236688    56 0.0339946    69 0.021348    92 0.0165244    
弱项     83 0.028589    
追加     92 0.0281766    
出现     55 0.0178099    52 0.0138011    92 0.0126826    1 0.0875174    57 0.0145195    86 0.012773    47 0.0135063    25 0.0252332    51 0.024713    62 0.0290896    61 0.0226427    77 0.0220836    48 0.0104138    29 0.0297701    6 0.0201759    43 0.0382597    
产业工人     84 0.0639298    
担保     92 0.0281766    
消费结构     42 0.0353647    67 0.0331709    83 0.0234972    
截面     74 0.0414376    
整合     16 0.0321921    92 0.100964    
次数     57 0.0132562    48 0.0760618    7 0.0217471    
第二周     6 0.0224121    
小汽车     57 0.0288968    89 0.0271667    
努力     47 0.0323837    36 0.0353863    16 0.0193914    30 0.0259133    17 0.032715    67 0.010889    72 0.0120376    9 0.0362539    87 0.0226126    27 0.0206905    92 0.0152044    
正确率     15 0.0343783    
代查     11 0.0996196    62 0.0578943    
本报     56 0.0269942    49 0.0328112    64 0.044366    70 0.0475423    12 0.0227372    92 0.0131215    63 0.024049    37 0.0163302    23 0.040777    3 0.0131946    7 0.012322    91 0.0342547    4 0.0344111    33 0.0478748    9 0.0312875    
肖亚庆     72 0.0183348    83 0.0469945    87 0.0344419    
停车场     89 0.0303262    
性质     60 0.0546046    
碳     56 0.0355638    52 0.0376235    65 0.123275    67 0.0619036    57 0.00989546    83 0.140322    87 0.0771306    92 0.0345743    
兆瓦     67 0.0361543    92 0.0252411    
一味     83 0.028589    
调整     53 0.0261392    47 0.0122533    86 0.023176    73 0.0309873    60 0.0222979    54 0.0144081    83 0.0116744    38 0.0316138    67 0.00824036    92 0.011506    5 0.0617054    63 0.0421761    20 0.0152518    46 0.012616    17 0.0123786    59 0.00928753    1 0.039699    30 0.01961    10 0.0210974    
城际     51 0.0744615    46 0.0209498    32 0.0396049    17 0.0205558    23 0.415636    76 0.311744    
景德镇     57 0.0161288    
沃     10 0.0516645    
所在     51 0.0451256    32 0.0160011    6 0.0184204    
省际     53 0.0489405    35 0.0791686    21 0.0341428    62 0.0988231    
发布     59 0.0269236    57 0.00763711    55 0.0187357    54 0.016707    53 0.015155    52 0.029037    49 0.0166811    40 0.0136904    77 0.00387192    28 0.0158146    30 0.0113695    89 0.0143597    78 0.0139624    20 0.0088427    91 0.0174149    92 0.00667094    5 0.0178878    82 0.0152197    95 0.0123821    66 0.0153991    96 0.00869109    67 0.00477759    97 0.00998518    10 0.0366954    85 0.0178884    86 0.013437    27 0.018156    98 0.0125477    75 0.0236505    72 0.0264076    61 0.0119098    88 0.014399    29 0.0156588    25 0.0132724    22 0.0494488    21 0.0317181    15 0.00813921    6 0.0106123    
鲜明     44 0.0458596    
柴油     67 0.0165855    75 0.0821031    90 0.044007    
深圳     17 0.0231766    89 0.231862    96 0.0280665    98 0.0405209    
保护     57 0.0103836    48 0.0148948    47 0.019318    12 0.031433    55 0.0254734    68 0.0609633    88 0.0391544    
更优     83 0.028589    
初具规模     76 0.0353637    
免疫     77 0.0163542    
坚守     20 0.0373497    
行驶     59 0.0400149    57 0.00945882    55 0.0232048    52 0.0179816    1 0.0570138    15 0.0201613    34 0.020451    21 0.0785678    89 0.03557    
中亚     7 0.0474061    63 0.0462615    
第五次     90 0.0535432    
交通民警     77 0.0163542    
三环     75 0.0499474    
浙江     50 0.0488256    8 0.0806103    84 0.0458832    57 0.0115758    96 0.0526935    
产业链     59 0.00990325    52 0.0267016    44 0.0199684    42 0.0187355    27 0.0333914    40 0.050357    87 0.0182467    83 0.0248968    70 0.0444526    72 0.0582807    67 0.00878667    16 0.0156474    10 0.022496    3 0.0123371    32 0.00847705    92 0.0122688    34 0.0151842    
交锋     77 0.0163542    
植树造林     67 0.0201795    
肇事罪     77 0.0163542    
电网     67 0.0180771    96 0.0328848    
主任     32 0.0105054    30 0.0259133    25 0.0302504    28 0.0360445    29 0.0356894    75 0.026952    83 0.0308538    86 0.0306255    87 0.0452251    27 0.0206905    92 0.0152044    
方案     53 0.167233    30 0.0209101    89 0.0132048    76 0.0153983    5 0.0328981    63 0.0674583    87 0.0182467    84 0.0139183    77 0.00712101    83 0.0124484    25 0.0488197    21 0.0388894    15 0.0149692    32 0.00847705    61 0.0219038    3 0.0246742    4 0.0321748    
豪华车     72 0.022308    
简称     53 0.0308709    97 0.02034    6 0.0216175    45 0.020902    83 0.0137877    73 0.0182983    60 0.0263343    96 0.0177039    67 0.00973202    61 0.0242605    27 0.018492    62 0.031168    4 0.0356365    43 0.0409934    
核心技术     49 0.0477774    42 0.0583551    3 0.019213    72 0.136144    83 0.0193863    87 0.0284162    
三口     67 0.0201795    
两手     36 0.0655776    
中长期     76 0.0316794    92 0.0252411    
马力     80 0.0933252    
次     54 0.0239258    48 0.360839    44 0.0621951    32 0.0132016    50 0.046131    89 0.0411287    
亿份     93 0.061753    
采购     56 0.0476421    50 0.0559131    35 0.0851057    
东北     11 0.0996196    95 0.0468506    
近日     54 0.0144081    48 0.00944768    47 0.0122533    13 0.0382232    62 0.0263908    10 0.0210974    86 0.011588    52 0.0250414    81 0.0412608    45 0.0353966    16 0.0146746    79 0.03812    88 0.0496706    1 0.039699    22 0.085289    2 0.0392688    5 0.0308527    6 0.00915204    12 0.0199377    
优惠     89 0.0231862    92 0.0215427    20 0.0285561    98 0.0405209    
合肥     17 0.0606272    
下一代     52 0.0234426    49 0.0538689    10 0.0395006    92 0.0215427    
动力车     52 0.137335    92 0.0504821    
当地     50 0.0353101    35 0.0268729    56 0.0601736    4 0.153414    3 0.0588249    16 0.149218    33 0.0533597    7 0.0137337    20 0.019386    62 0.0335444    65 0.0521451    83 0.0148389    
江中     84 0.0319649    
弥补     92 0.0281766    
架设     84 0.0319649    
蓄电池     88 0.0608183    
宝宝     32 0.0194685    
不是     59 0.0163236    57 0.0115758    6 0.0160855    77 0.0234752    92 0.0202227    
负责     43 0.1043    39 0.0635954    57 0.00989546    18 0.0224727    20 0.0229151    23 0.107444    61 0.0308633    87 0.0257102    
能源安全     83 0.028589    
为准     28 0.133595    
会同     38 0.0524973    30 0.0651282    34 0.023647    21 0.0605639    60 0.0370276    83 0.0193863    
告诉     57 0.0397685    85 0.0155249    90 0.044007    
不减     91 0.073557    
治疗费     77 0.0163542    
十     67 0.040359    
提质效     27 0.0383434    
供应链     52 0.0188117    7 0.0162338    72 0.0547463    70 0.0626352    83 0.0175402    87 0.0257102    27 0.0470496    92 0.0172872    
t     33 0.168989    72 0.0550045    79 0.0767245    
最近     59 0.0203743    52 0.0274671    
合并     17 0.0271554    92 0.0757232    
随车     96 0.146837    
固安     86 0.141887    
信用     57 0.0288968    68 0.0848284    
浩吉线     9 0.134371    
京津     76 0.0707275    
优势     47 0.0161918    16 0.0193914    65 0.0542114    67 0.010889    69 0.0196426    70 0.0550887    72 0.0722255    77 0.0264745    87 0.0226126    27 0.0206905    92 0.0152044    
全力     30 0.0618329    17 0.0195157    21 0.0287497    25 0.0360909    36 0.0422184    62 0.0416067    76 0.0227669    
磨损     55 0.106336    3 0.0253815    
重量轻     85 0.0188892    
